at_bfguid,prop_bfguid,prop_name,templateguid,val_bfguid
037b2558-7c42-4d0f-bded-9a11ae892959,4374c6de-0519-490a-932c-54fa8d864ec0,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,19cbf6fa-e01d-4ecb-8646-a2e51e757d31
037b2558-7c42-4d0f-bded-9a11ae892959,2f4b7d5a-2b0c-4f5a-bba0-9064410855f1,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,ddf97058-980a-4b6f-a162-81aaa7fa24c4
037b2558-7c42-4d0f-bded-9a11ae892959,391f928f-b4c5-4416-b4fd-78ba8ba9127d,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,fb5aa37d-bbb2-4fdf-a0dc-5277226a56f2
037b2558-7c42-4d0f-bded-9a11ae892959,a9caa5a3-ff19-4433-93eb-3658b11e9403,Slanglengte,a9cd8ff8-e7c9-44c7-880c-5f0ababc7f8b,15d2a918-7a97-4627-98d5-6c02d9cd955a
037b2558-7c42-4d0f-bded-9a11ae892959,af766106-f6f4-43b2-85c2-cbec7ed44409,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,32c3b92f-aa36-47c4-90ec-f2724521c65d
037b2558-7c42-4d0f-bded-9a11ae892959,6afdd000-a938-4107-a542-b36cd5a0dc64,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,5eac70ce-12f3-42c6-9fcb-f2ca64d640cf
060bdb56-43a3-4bcf-942d-60bd51c0d44f,00dcfe3b-2df2-48c5-a57a-7ac0f1396c5a,AantalWerknemers,b575b7f6-fb66-4e98-a721-b08111ecd7bc,82a35b87-39a2-4a60-8003-dffc4f121b4b
060bdb56-43a3-4bcf-942d-60bd51c0d44f,264a090a-d9f1-4e63-9d7c-b9838d9b92e8,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,62f84121-24d2-4d51-8db0-129c242e3f45
060bdb56-43a3-4bcf-942d-60bd51c0d44f,19f08a27-3566-4619-950d-a0f8a689bba0,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,747cd51b-04f7-4609-9e8f-df4fea5ee3af
060bdb56-43a3-4bcf-942d-60bd51c0d44f,3faed48d-bc85-4ba8-b840-0d5dcd758b54,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,7d323652-44f4-43db-9055-eef4952f1f9c
060bdb56-43a3-4bcf-942d-60bd51c0d44f,b6753147-a4b8-4166-ad2f-18c43318f047,HaccpCcpAantal,7d7038a8-8532-4c76-94cd-250e637480ef,714330ed-44e4-4259-a6d7-0056649e4ea8
060bdb56-43a3-4bcf-942d-60bd51c0d44f,26d5321c-464d-46d8-807c-4b34430c414c,HaccpPlanVersie,82109d26-6c63-49b8-b59a-580f863e143d,52d8c868-d62b-4cf7-a83f-29558df6f8d0
060bdb56-43a3-4bcf-942d-60bd51c0d44f,59b84b94-c6e2-44dd-bce3-f753aa752ef8,LaatsteNvwaInspectie,19abfe53-01fe-4589-bd42-ede7f2740964,40a06789-fe27-455b-94e9-991a5ef2cc7f
060bdb56-43a3-4bcf-942d-60bd51c0d44f,385394e1-f625-40ce-9aad-fea9f13d1dc1,NvwaRisicoklasse,12cc3d80-7918-4a5c-b51e-48b1ec4a1493,7cd10157-addc-4bce-a775-fc7ff175a6c5
060bdb56-43a3-4bcf-942d-60bd51c0d44f,d531379d-0f57-4151-a61b-c5ba9c61c405,OrganisatieType,41fb6f90-cede-47b8-9f6a-e8e611fbec1c,4ec70959-2f6e-46df-a9aa-1361bb8945f7
060bdb56-43a3-4bcf-942d-60bd51c0d44f,1ef92625-6f02-4c6b-8456-91cf3ad1ea50,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,640788d1-4470-4877-9aa5-075192de4c75
060bdb56-43a3-4bcf-942d-60bd51c0d44f,3aca56aa-33c0-498c-a54a-418306af20b7,VoedselbereidingType,fdcc7caf-e66a-409e-9207-74ef2647ad4d,31f0bc09-acf4-49b5-8e2a-bf0c28424ef8
060bdb56-43a3-4bcf-942d-60bd51c0d44f,abb6a9ac-fdfe-4d26-9c34-236a41c49071,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,d602cb7b-6caa-4657-85af-87356093e8fe
0df39cd6-42f1-4a1c-8594-9efbe03e982c,50e0e2a6-788d-4afa-8ad7-ad4b31ab014c,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,e7900bda-0808-45c6-9466-003861191cd8
0df39cd6-42f1-4a1c-8594-9efbe03e982c,c639c332-1edc-4b8a-bc35-349b21630ea5,CmrStoffen,0ae6965a-9df2-4266-be4f-0abaa42b82f0,3d2f6e9f-3d6d-438a-81a0-1a0494c23a73
0df39cd6-42f1-4a1c-8594-9efbe03e982c,1791ac56-3f98-40ce-8abe-59eac7a9ab60,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,897e9d9f-1b6d-4453-a09d-a0ba11a63ebe
0df39cd6-42f1-4a1c-8594-9efbe03e982c,f342cde5-1b4f-46ed-a810-8f4325f8de25,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,319fcf87-c1b8-4201-b128-1c1ad6bad70e
0df39cd6-42f1-4a1c-8594-9efbe03e982c,7dc860f6-1954-483b-b08c-78582a3171b2,OnverenigbareStoffen,8f2b3396-2327-4b9f-8285-6b633360f52e,a49f02a2-a018-460d-8416-66a9df41b03f
0df39cd6-42f1-4a1c-8594-9efbe03e982c,9839b4aa-425f-4720-9631-c98e5edc4e9a,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,d3c9daf9-b5bd-4768-8ce2-87c8507c5674
0df39cd6-42f1-4a1c-8594-9efbe03e982c,3be2ba30-c8a5-4a5d-ad49-c21c7b11f80e,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,fdae395c-2927-447e-8f29-4e39b6a52923
10955208-55a6-4aab-9bf4-c09ed23438b1,71422e20-d817-4ae9-b0b1-f637f1b21089,Adres,a76ff6ea-003f-4cef-87a2-8b1086798dd1,05efa90a-b991-44df-84e4-a8921a95ff02
10955208-55a6-4aab-9bf4-c09ed23438b1,29726d57-ab0f-4dda-892a-a3bc3874cf7b,AnnexoActiviteiten,19ba6220-b182-42d8-8284-1ddf1302e3e1,02bce3cb-b20e-40f5-b0bf-94693a97e8bc
10955208-55a6-4aab-9bf4-c09ed23438b1,a3228f13-0132-4c4b-a2ac-8a7001d671ca,Asbest,75a5a0db-132a-4f7d-97f9-c9d94dcc2018,3e351919-1d69-466f-9af4-a3a3ac817430
10955208-55a6-4aab-9bf4-c09ed23438b1,017ec1e2-3a2f-4036-85f1-7e7842e8c231,AsbestInventarisatieDatum,00ee3d92-5b4e-45c5-8497-6d5321bf93ea,8dd8b093-136e-46b9-9c4d-bb12c4ef0ec3
10955208-55a6-4aab-9bf4-c09ed23438b1,efceac92-d8e5-4283-8d08-c5443376115a,BestemmingsplanFunctie,f9e14632-338c-42d6-b05c-34b5e566e4be,46211f4d-1ede-48f5-a800-a837f4345ea9
10955208-55a6-4aab-9bf4-c09ed23438b1,5b2385fa-93cb-44ea-87f6-e4ea162d70b8,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,f9599570-0909-4683-a9a9-68423cb59143
10955208-55a6-4aab-9bf4-c09ed23438b1,d0c1de29-06eb-4f82-8405-7ddb50fa204a,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,78cd857d-25bf-423e-ab96-8b0bc3038bbe
10955208-55a6-4aab-9bf4-c09ed23438b1,22adb5fe-cd8e-4a6b-aa5c-fda4cea029a0,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,26e3ba10-e1c8-4fcf-8d5e-13e2dde2cb84
10955208-55a6-4aab-9bf4-c09ed23438b1,68d31133-8f33-4ce5-a1c6-a13828a88f5f,EedAuditStatus,fa3663c1-154c-4823-8d98-81d751623c07,133097af-e0a6-4c6a-b429-bcac9f42c978
10955208-55a6-4aab-9bf4-c09ed23438b1,d4a782c3-9246-4101-b547-3ecc42d5fc41,EnergiePrestatieEpc,c2f55772-a975-4783-adf8-ed8646c528ff,d9993b26-d573-4e86-8d23-7e7cb40e596f
10955208-55a6-4aab-9bf4-c09ed23438b1,34b12ad3-5d72-4d62-bd0c-9e9174b547d6,KadastraalNummer,45f3f67a-12b0-44c2-9a64-d3ba45ef020f,30a41b60-0903-4263-b248-5f39762a83d6
10955208-55a6-4aab-9bf4-c09ed23438b1,e8317f26-2079-41d3-986d-04e495ba2370,RisicoCategorie,887f64d1-d868-4eff-9382-9f436cf810c7,a1a7c959-aaab-496b-b886-8522d61a5c25
10955208-55a6-4aab-9bf4-c09ed23438b1,48225d5d-206f-4958-ba06-42387e2aa2ee,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,f3acb8c6-37d8-4b6c-bc43-17d6b735e9cd
10955208-55a6-4aab-9bf4-c09ed23438b1,b60313e0-4792-4e1f-91c1-67702aafd0cf,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,18e64895-3312-42da-aede-1beb426aaae6
190e3ef1-2bc7-4084-927e-77c424631739,b135fd2f-ef49-49ee-a959-9ad24802fa9b,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,7dffd257-3550-4024-a53c-069976b9108f
190e3ef1-2bc7-4084-927e-77c424631739,3b05ecb7-548f-46d3-9c7f-fc862feaaa82,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,4fb9a51d-346f-4706-8c0a-6efc804bd89f
190e3ef1-2bc7-4084-927e-77c424631739,69bc3588-99ac-4054-95e0-6919cde37100,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,66cc047a-b382-4f7e-b760-759b47b38979
190e3ef1-2bc7-4084-927e-77c424631739,167e7981-8ea5-4570-a839-640791ed5754,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,1e190323-157e-420d-967e-8c42e019fd52
190e3ef1-2bc7-4084-927e-77c424631739,db4b8c15-e6d9-48c5-aac5-b0068e717759,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,bff1ff0d-cff8-4615-a7c7-0411a43f5eeb
1bc5ca78-c42d-4744-8230-5c38230447b9,a60fa362-2d60-48c7-a9f0-1d71936e6ecc,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,1c98de45-0af8-473a-ae97-b2911c280ddc
1bc5ca78-c42d-4744-8230-5c38230447b9,22b5b9e2-d96b-46b1-9ee5-32642f531b02,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,90a2bdef-7e42-4053-9663-91e36e499e61
1bc5ca78-c42d-4744-8230-5c38230447b9,a4e2c9e5-3ad5-4fe1-95e9-0ec0947f1b30,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,a4f1fe99-2b92-4c91-93b3-83db55f6ed6d
1bc5ca78-c42d-4744-8230-5c38230447b9,f76246b8-4800-45d2-8049-defb6723a1e8,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,1c21cc6a-4c55-4303-b353-1f9d1f6d6f54
1bc5ca78-c42d-4744-8230-5c38230447b9,a5ce6270-a848-4d2b-b45d-dabf198a6015,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,705413f4-f367-4717-9339-4a570f5d5878
1e596a29-f98e-41b8-b903-b88a30567c7c,4242fe8e-d55a-4ba4-99ae-06a045c4cfbd,AantalWerknemers,b575b7f6-fb66-4e98-a721-b08111ecd7bc,470920b6-3ea8-4279-8839-b2324a05fa2a
1e596a29-f98e-41b8-b903-b88a30567c7c,918d862e-39dd-46ad-a2ea-fda1cf130ab2,AriePlichtig,d82b79e5-c554-46ec-a147-ba7863cceefc,25e66cee-6bc5-43c2-8e20-ec093c46c8ac
1e596a29-f98e-41b8-b903-b88a30567c7c,6f1d64b2-8a8e-4a86-a051-1c764925c274,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,ccb1106b-846d-4cef-83a8-4bd201cb0378
1e596a29-f98e-41b8-b903-b88a30567c7c,8bb09ccd-2760-4302-9e76-e6b2899e95a9,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,04a790f3-06ea-4e4a-88c8-c640e889a520
1e596a29-f98e-41b8-b903-b88a30567c7c,9662e410-e120-4187-adca-8f31713fadbd,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,f57d1146-ad6d-41b0-b4c9-e484c62eebca
1e596a29-f98e-41b8-b903-b88a30567c7c,c21d04c9-658c-415b-8007-598d0d400cf3,OrganisatieType,41fb6f90-cede-47b8-9f6a-e8e611fbec1c,2ce3a920-f9e9-46af-ab4e-08a0aa6bfd8b
1e596a29-f98e-41b8-b903-b88a30567c7c,c70e7283-7d7b-476d-ab82-855390966858,RieGeldigTot,f9f34211-9d59-4ea3-8e23-6120b72e73fe,49e6422a-c5c8-469a-b125-7b0f10d796a8
1e596a29-f98e-41b8-b903-b88a30567c7c,b27a0456-2d37-4455-8f81-edbb34907553,RieToetser,01fc9fc2-647f-4a8f-9d59-24cf64b25bd6,54b1c57e-6668-4a2c-a742-78fe02e4d6cc
1e596a29-f98e-41b8-b903-b88a30567c7c,b360080b-34f5-4d9e-a29f-abbfd29204ae,RieVersie,1b680e14-6f9e-4f4d-8c97-7a708b0b476b,af1fe21d-c36e-46b2-9bc8-d0ffb4090f30
1e596a29-f98e-41b8-b903-b88a30567c7c,8bf8bb73-18d9-4120-91db-ad361d3517eb,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,f5b101d9-c8ef-4867-92e0-a7afd11fbc4a
1e596a29-f98e-41b8-b903-b88a30567c7c,216c3315-57ca-497c-bb6c-67cb253ed9e7,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,d445081e-12b0-4745-aeea-57eafa5420bc
1ed73ffd-6c22-4e7a-83d6-111e9ac69ff0,f25cdec2-482e-40a3-b520-8190207846d5,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,431deb2c-8977-4ff8-a4bf-dba305c4c216
1ed73ffd-6c22-4e7a-83d6-111e9ac69ff0,d8776f76-711b-4e51-87f5-b5bbec2e80ed,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,05c9d3e2-34ac-47fc-8975-27ce2b28549c
1ed73ffd-6c22-4e7a-83d6-111e9ac69ff0,40bd0774-745f-467c-9026-dbee177bd8d2,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,72243a89-1854-4db8-b4f9-05bb88998c2d
1ed73ffd-6c22-4e7a-83d6-111e9ac69ff0,c0cc752c-0008-4dc5-a0d2-5f12a5d57a5d,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,cf1f01e3-7717-4eff-8e4d-b2ec173115ac
1ed73ffd-6c22-4e7a-83d6-111e9ac69ff0,770118bd-3d76-4a34-88ac-06db11afdee9,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,f0b7e740-d53c-423f-9124-8a92efd4ebb9
267a3144-518e-4f22-a89f-72246f9c8d83,a1da70a6-ec63-4268-96aa-e968db75b07a,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,4b4a50c0-efc4-4e91-b20e-5c057256535c
267a3144-518e-4f22-a89f-72246f9c8d83,40fd576e-4350-45cd-91af-b9adb7bb3e1c,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,98b5998a-e4ea-4c71-9e9f-036eae339aaa
267a3144-518e-4f22-a89f-72246f9c8d83,41762a4b-be0e-4237-871e-c290c3ac2df4,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,c392405a-6928-4681-bd7d-3a9f48fbdea2
267a3144-518e-4f22-a89f-72246f9c8d83,753e2ff9-e1d6-4673-9fe3-e662e2a49c87,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,29ab431d-d352-4823-a334-743517cf5c06
267a3144-518e-4f22-a89f-72246f9c8d83,9ea9ebde-58a9-4e04-b803-481de794c1f3,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,2d9d80be-30b4-40dc-9cd7-289813ded597
2c662787-4827-4ac0-aebb-fe1ce490d31b,3f79cdce-3101-41da-b68b-4dd23f7013d3,AantalBrandkranen,6bd4fa01-7855-4700-8152-c052706bd5a0,d45d2e13-e8d7-499e-bcec-5d15984bf08f
2c662787-4827-4ac0-aebb-fe1ce490d31b,32200c4b-eeec-4bfc-925f-a66439f6a01a,BwvVoorzieningType,659fa3d1-fdde-4380-a05f-3a2ec030978a,2701756d-6f68-4b9e-a46c-783f4dda4362
2c662787-4827-4ac0-aebb-fe1ce490d31b,5549a1f7-11b9-4db3-96e1-3b37f6d6dce1,Capaciteit_m3h,c3012219-a13e-439d-bd71-7ef54aab6950,4c6755b2-baa7-4dc3-8f85-3da95742f8e1
2c662787-4827-4ac0-aebb-fe1ce490d31b,e356e441-287d-468c-8e33-0553b5e8d270,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,5157ad49-e489-4f69-a1a4-a07fb7b69c71
2c662787-4827-4ac0-aebb-fe1ce490d31b,14eee605-344d-4e27-b59b-e76616db5877,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,3dec8f2e-134f-46e2-a97c-d96042e490bd
2c662787-4827-4ac0-aebb-fe1ce490d31b,dfd5bd8e-e2fa-41da-aff1-a9396ea789a0,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,51b84161-85c8-4960-8390-72091186985b
2c662787-4827-4ac0-aebb-fe1ce490d31b,4adf7372-570b-4983-9679-325438e6824d,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,762605c1-c304-408e-8962-5bcff651230d
2c662787-4827-4ac0-aebb-fe1ce490d31b,4d06fc58-a597-4cc0-a116-2b081b09e865,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,32d19061-21a7-4934-a32b-90ed417b61b5
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,6e1b72d2-8d7b-40d0-b460-c7b8d9c481ae,BorgCertificeringen,7162a547-d30f-47a2-bbb2-f6013c5cb808,857c87fe-b625-401f-b277-0d284fecfa73
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,c81fbbe6-2a0a-414a-bccb-7fee1edf691d,BorgVervaldatum,229e3e83-a07f-4a1f-b071-c09da7201eb8,e29590b5-4afb-4c28-93cc-b270ad9bc2de
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,9fd69a2c-0d81-4fd8-b4c5-4f2a38da94f3,BorgVrkiRisicoklasse,b5b02cb9-c0a8-46ac-8102-dbcc91f5cfc0,1ee128b8-41c8-4104-ab32-1ac41af664c8
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,89c9121b-4c80-4c8a-ae61-138a3d59655a,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,902a8e37-b9bb-4196-b525-723c36ecc322
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,641ad8cc-7685-4b39-adb1-8839ac120a3d,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,ccc039a7-1f83-46e5-9963-39f110d447af
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,17684180-f5a7-4def-ab47-a16d1fdba4df,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,57a49e4a-d928-45c0-a825-cebd80ff01d4
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,b4886898-ddff-4d14-a355-8ce49c927035,LaatsteInspectieDatum,765b3c0b-3939-4838-8193-8843fff86d62,34e03c0a-57dd-4f5d-a7f3-e3c46f0182c2
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,177adf4c-7367-4946-abc8-a64a6ab8d300,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,fd02ee21-293e-4002-93f4-378bb7d42e96
30c40ce4-e7a7-4ea1-b2e2-fa35ab9ba61c,7fde256b-73f6-49b5-af20-55f98abf5f1b,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,a28cbc90-88e0-4fd7-9fa1-3169a1583fbf
34cf0c12-69ec-48d0-b091-6b1634d44a87,393834cd-b420-424e-bfc4-40a5e781bd30,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,c046d6a9-4ae1-4056-abdb-4f2ac0083ee9
34cf0c12-69ec-48d0-b091-6b1634d44a87,39ea9032-6b6c-4273-bd81-5b80c45078ab,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,bfd03bc6-ee0d-44a3-86cd-24d9d7684cff
34cf0c12-69ec-48d0-b091-6b1634d44a87,aa81b060-912b-4131-86b6-d47502c11780,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,6da88754-74bd-422d-a696-55cc6aa9e9b0
34cf0c12-69ec-48d0-b091-6b1634d44a87,00cf34f7-70b6-4bfa-896a-04e9864a8820,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,308d05a0-bc35-4e43-8dc9-d4b23b72345e
34cf0c12-69ec-48d0-b091-6b1634d44a87,40e0dafb-2ea9-4fad-9ad2-236efa710c01,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,c3552032-aa1b-4628-b631-15622d02e592
4526027b-3a61-4650-bc2b-17092f8123fa,5ff9857c-a031-4fc5-8c62-9c5a665093c7,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,42d3fcf9-af3c-4f17-aa16-3fb5c486b4db
4526027b-3a61-4650-bc2b-17092f8123fa,adefd77a-753e-4f99-bf4d-3d3c06c3ca6e,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,835d2529-d5e3-4601-8141-3943914a1760
4526027b-3a61-4650-bc2b-17092f8123fa,fddeedf9-04eb-432e-adea-f5fb06560c9a,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,2a3e5a4c-9812-4857-b024-0b78e6e33493
4526027b-3a61-4650-bc2b-17092f8123fa,02689fa6-fedc-45f2-86ba-1b594bc8e55c,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,d6f972d2-8102-41b0-af45-f2033c89297f
4526027b-3a61-4650-bc2b-17092f8123fa,8baca15c-b14f-40d6-9c98-4043bcd69dc1,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,874c6d3b-2463-4bab-8080-52fb099d814f
4535f188-a14c-4bc7-8d44-56a20fb35637,dc395252-3c40-4b0c-82f9-946a42263687,AkiCertificaatNr,f958e889-9181-49b3-bf9e-f25b1fff5d88,a2eb1cfa-8afd-43dc-a0c4-dcc8d663d924
4535f188-a14c-4bc7-8d44-56a20fb35637,e415a64a-656f-4dfb-ab38-c47be10483c0,Categorie,246430a4-05eb-4e14-a295-a2e72e93df9b,311cc9e5-d019-497d-a4e8-e70aa4573343
4535f188-a14c-4bc7-8d44-56a20fb35637,e926f7fd-1bb9-4941-aa95-190a1e0cd2dd,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,c98c970d-1239-4854-9e05-e03acf3abb16
4535f188-a14c-4bc7-8d44-56a20fb35637,ae2c5d82-f91a-4cb5-965f-37a1e549e14d,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,97056e32-7d56-4df8-979f-2ab218e58fd9
4535f188-a14c-4bc7-8d44-56a20fb35637,4e391a11-6225-4ead-b779-44cb1ccc7933,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,a2ab60d0-c4d3-4067-991b-59b700734322
4535f188-a14c-4bc7-8d44-56a20fb35637,5551c059-b349-404e-98c5-d423b29d2766,DoormeldingBrandweer,d8a98565-f5b3-4eb6-94a8-4e218c0cf7eb,a613e190-adb2-4f6f-ac6b-51070e5e96e2
4535f188-a14c-4bc7-8d44-56a20fb35637,26e7e1f9-0a43-42c0-bc40-db7d1e1307f5,RasNummer,d314f32c-ca44-47cf-943a-daef3a689cc6,e871e897-69f0-4bed-9895-c91cf37542aa
4535f188-a14c-4bc7-8d44-56a20fb35637,da9c7347-9013-4e6f-ab1f-bad60ac8454e,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,a3d0fb85-2b9d-4690-aae5-d88ea2ec2974
4535f188-a14c-4bc7-8d44-56a20fb35637,fd4cd673-51c8-46ac-b16e-9aa07ae387e6,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,552c55fe-b6ec-41fd-8771-be583fb59bb4
4535f188-a14c-4bc7-8d44-56a20fb35637,811b43f7-91bd-4365-be31-32507aacc823,WettelijkRegime,06aa75dd-b758-4fee-841a-9e7ee1c519ae,b891fe30-86e5-4a94-aab3-8438c528e5b3
4bce6d19-9a50-4505-b85d-aef2b7f64330,de6d1697-db94-4dc4-ad71-e5b3daad5b9e,Breedte,a39a867e-00f9-4a2a-b4c9-ee08fd3f73ab,7a5ced41-13b0-4e79-868b-e4c54180da6e
4bce6d19-9a50-4505-b85d-aef2b7f64330,777f6e4a-1a72-4797-8dfe-045e614ac70d,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,3f1c3faa-f895-4efe-8778-7b3b62250e85
4bce6d19-9a50-4505-b85d-aef2b7f64330,8fea2ed7-0bf3-4d59-83ec-40bcd27ae076,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,cf4b6a5b-af4f-4822-99f0-4be8128720ab
4bce6d19-9a50-4505-b85d-aef2b7f64330,4cc68168-d0c8-4287-9836-dcf6b37d21e4,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,0cf16ef1-9083-42ac-af29-87200a461529
4bce6d19-9a50-4505-b85d-aef2b7f64330,1fecdf1b-3692-4aec-aac0-d3598ea386d2,NooduitgangSluitingType,a6795d3a-0b4d-4e13-86df-eb97031d4697,12c57881-61da-402a-a6a0-6cae03d4c017
4bce6d19-9a50-4505-b85d-aef2b7f64330,f1372232-83ac-416c-9d04-3085368317b4,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,a651a155-fbaf-4793-b30d-bbbbe153b9d3
4bce6d19-9a50-4505-b85d-aef2b7f64330,05b8b3ba-d19b-425a-b60c-7be4151e3367,Tijdvertraging,1667c2ac-d06e-4c8b-8f32-aacd7293782d,078d6f19-b0c4-4d93-8237-05c25dd0467e
4bce6d19-9a50-4505-b85d-aef2b7f64330,e10080cd-5a11-4ee6-a1ed-82b14f82215b,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,939182c1-008f-4dbb-9113-b666c20ac9af
4ee4e328-cda4-43c0-b1e4-392c16c62518,06b6ff55-2384-4bdc-901d-74024215bd85,BedieningLocatie,633c6f88-dca5-423a-abf1-a659253e49d9,f655478d-6bbc-4b17-bc7f-b33a20394dbf
4ee4e328-cda4-43c0-b1e4-392c16c62518,cf87ec30-c18d-4d61-bd49-5c94cd5b72cc,Betreedbaar,aa71bb5a-f282-4961-a42b-0fed518b1724,9a062f25-1738-4870-99dc-a3bbe8ae37ad
4ee4e328-cda4-43c0-b1e4-392c16c62518,ab0b0cb1-a855-44b7-91f1-df61f9306531,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,fdbd0f5b-d2fb-43b2-85aa-69452426df54
4ee4e328-cda4-43c0-b1e4-392c16c62518,69b82a0a-f4ed-4e35-a819-5c9b5231ddf4,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,768600cc-870a-4440-b886-02e369fd97f1
